name,topics,topic_0,topic_1
上海迪士尼5月11日起开放,"[(0, 0.72359186), (1, 0.27640814)]",0.7235918641090393,0.2764081358909607
官员“出圈”见担当,"[(0, 0.28316265), (1, 0.7168373)]",0.2831626534461975,0.7168372869491577
两小时内仅一辆车走错道,"[(0, 0.6633867), (1, 0.33661327)]",0.6633867025375366,0.336613267660141
全球首个“首发经济”评价标准在沪发布,"[(0, 0.068471685), (1, 0.9315283)]",0.06847168505191803,0.9315282702445984
海龟机器人送餐首店亮相,"[(0, 0.01533544), (1, 0.9846646)]",0.015335439704358578,0.9846646189689636
兴业太古汇：首届美妆节开锣,"[(0, 0.119411655), (1, 0.8805883)]",0.1194116547703743,0.8805882930755615
“首店”数据亮眼大牌同台争艳,"[(0, 0.05495984), (1, 0.94504017)]",0.05495984107255936,0.9450401663780212
新品密集上市激活消费潜能,"[(0, 0.13814832), (1, 0.8618517)]",0.13814832270145416,0.861851692199707
趁上海进口商品节去淘优惠好货,"[(0, 0.03164185), (1, 0.96835816)]",0.031641848385334015,0.9683581590652466
柜姐三改脚本试水“直播带货”,"[(0, 0.3647111), (1, 0.6352889)]",0.36471110582351685,0.6352888941764832
上汽4天订单量同比增长85%,"[(0, 0.041403893), (1, 0.9585961)]",0.04140389338135719,0.9585961103439331
买水果，超市也有好价钿,"[(0, 0.8964529), (1, 0.1035471)]",0.8964529037475586,0.103547103703022
便宜煞根（口伐）？朋友圈最有发言权,"[(0, 0.5764332), (1, 0.42356682)]",0.5764331817626953,0.4235668182373047
旅游，你预约了吗,"[(0, 0.945964), (1, 0.054036014)]",0.945963978767395,0.054036013782024384
2000多名新员工陆续上岗,"[(0, 0.9267351), (1, 0.07326498)]",0.9267351031303406,0.07326497882604599
“黑科技”护航市民安全出行,"[(0, 0.03984005), (1, 0.96015996)]",0.03984005004167557,0.960159957408905
预约更加精细 “云端”活动丰富,"[(0, 0.6566458), (1, 0.34335423)]",0.6566457748413086,0.3433542251586914
前浪与后浪,"[(0, 0.981595), (1, 0.018405039)]",0.981594979763031,0.018405038863420486
民办初中今报名 不必都去碰运气,"[(0, 0.99113375)]",0.9911337494850159,0.0
机场采位仓近40℃，她穿着防护服坚守,"[(0, 0.7591478), (1, 0.2408522)]",0.7591478228569031,0.2408522069454193
眼保健操变样 运动器械编号,"[(0, 0.7557565), (1, 0.24424349)]",0.7557564973831177,0.24424348771572113
上海昨无新增确诊病例,"[(0, 0.06262055), (1, 0.9373794)]",0.06262055039405823,0.9373794198036194
昨新增2例确诊 均为境外输入,"[(0, 0.027694367), (1, 0.97230566)]",0.02769436687231064,0.9723056554794312
沪市公司分红 再创新高,"[(0, 0.9645577), (1, 0.035442296)]",0.9645577073097229,0.0354422964155674
中国版的证人宣誓制度来了,"[(0, 0.024686845), (1, 0.9753131)]",0.024686845019459724,0.975313127040863
广东虎门大桥桥面出现异常振动,"[(0, 0.9768901), (1, 0.023109918)]",0.9768900871276855,0.0231099184602499
敢拼团队 攻关全海深无人潜水器,"[(0, 0.2624501), (1, 0.7375499)]",0.26245009899139404,0.737549901008606
在后基因组时代揭秘人体“小宇宙”,"[(0, 0.6061211), (1, 0.3938789)]",0.6061211228370667,0.39387890696525574
良心卖家赶到警署交失物,"[(0, 0.96455556), (1, 0.03544446)]",0.964555561542511,0.035444460809230804
妈妈忙于手机“追剧”6岁幼童街头“单飞”,"[(0, 0.9125779), (1, 0.08742205)]",0.9125779271125793,0.08742205053567886
小区环境怡人 边门垃圾成堆,"[(0, 0.751687), (1, 0.24831304)]",0.7516869902610779,0.2483130395412445
屋里塞满高低床十几个人扎堆住,"[(0, 0.7474325), (1, 0.25256753)]",0.7474324703216553,0.2525675296783447
“五眼联盟”打脸蓬佩奥“阴谋论”档案或源于美,"[(0, 0.07271165), (1, 0.92728835)]",0.07271164655685425,0.9272883534431458
世卫：病毒来源调查要基于科学,"[(0, 0.02385298), (1, 0.97614706)]",0.023852979764342308,0.9761470556259155
法国找到“零号病人”？去年年底已感染,"[(0, 0.1287024), (1, 0.8712976)]",0.12870240211486816,0.8712975978851318
新冠病毒人造？福奇称没证据,"[(0, 0.07126413), (1, 0.9287359)]",0.07126413285732269,0.9287359118461609
美非制造业PMI达逾10年最低值,"[(0, 0.26422596), (1, 0.73577404)]",0.26422595977783203,0.735774040222168
应对“肉荒”美国人开始学打猎,"[(0, 0.03406571), (1, 0.9659343)]",0.03406570851802826,0.9659342765808105
意大利复工 欧洲最久“封城”解冻,"[(0, 0.022649568), (1, 0.9773504)]",0.02264956757426262,0.9773504137992859
一直在场,"[(0, 0.054219868), (1, 0.9457801)]",0.054219868034124374,0.9457800984382629
先云游　再云购,"[(0, 0.29745683), (1, 0.70254314)]",0.297456830739975,0.7025431394577026
有困难 找老娘舅,"[(0, 0.89589924), (1, 0.104100764)]",0.89589923620224,0.10410076379776001
劳动节里“劳动”忙,"[(0, 0.2502072), (1, 0.7497929)]",0.25020718574523926,0.7497928738594055
网上搭个平台 线下开爿新店,"[(0, 0.8273508), (1, 0.17264916)]",0.8273507952690125,0.17264916002750397
中国队一晚两胜领跑,"[(0, 0.013189821), (1, 0.98681015)]",0.013189820572733879,0.9868101477622986
游泳世锦赛 推迟至2022年,"[(0, 0.7374643), (1, 0.2625357)]",0.7374643087387085,0.2625356912612915
发型日见飘逸 拼搏之心依旧,"[(0, 0.09308169), (1, 0.9069183)]",0.09308169037103653,0.9069182872772217
国足过招申花上港日期排定,"[(0, 0.029599082), (1, 0.97040087)]",0.029599081724882126,0.970400869846344
一生所爱,"[(0, 0.97314006), (1, 0.026860012)]",0.9731400609016418,0.026860011741518974
吹哨五十年 执法四千场,"[(0, 0.8863124), (1, 0.113687575)]",0.8863124251365662,0.11368757486343384
翻莎翁“牌子” 点“魅影”明灯,"[(0, 0.123089336), (1, 0.8769107)]",0.12308933585882187,0.8769106864929199
石阶,"[(0, 0.05551028), (1, 0.9444897)]",0.055510278791189194,0.9444897174835205
万水千山花为信,"[(0, 0.1745632), (1, 0.82543683)]",0.1745631992816925,0.8254368305206299
常常想起老阿姨,"[(0, 0.9851716), (1, 0.014828385)]",0.9851716160774231,0.014828384853899479
说北京毛驴儿,"[(1, 0.99456704)]",0.0,0.9945670366287231
大师已去，美乐犹存,"[(0, 0.9163001), (1, 0.0836999)]",0.9163001179695129,0.08369989693164825
关于终点,"[(0, 0.9814076), (1, 0.018592391)]",0.9814075827598572,0.018592391163110733
巧包荠鳝馄饨,"[(0, 0.97916514), (1, 0.02083483)]",0.9791651368141174,0.020834829658269882
比心在春天里,"[(0, 0.968298), (1, 0.031701967)]",0.9682980179786682,0.03170196712017059
如何让“大世界”大起来,"[(0, 0.11513959), (1, 0.88486046)]",0.11513958871364594,0.8848604559898376
飞进太阳里的人,"[(0, 0.57667327), (1, 0.42332673)]",0.5766732692718506,0.4233267307281494
病毒阻碍坦克开进红场,"[(0, 0.63537675), (1, 0.36462328)]",0.6353767514228821,0.3646232783794403
高等狙击手“既打枪也打针”,"[(0, 0.63840586), (1, 0.36159417)]",0.6384058594703674,0.36159417033195496
“打疫苗”联合国军事观察员的“入场券”,"[(0, 0.42829278), (1, 0.5717073)]",0.42829278111457825,0.5717073082923889
摩萨德“特工明珠”折磨巴解,"[(0, 0.85035616), (1, 0.14964382)]",0.8503561615943909,0.14964382350444794
苏军“外语克星”执行中国特殊使命,"[(0, 0.037273), (1, 0.962727)]",0.03727300092577934,0.9627270102500916
Q：最近，柳树、杨树开始飘絮，季节性过敏性鼻炎高发，如何才能摆脱“花粉症”困扰呢？,"[(0, 0.1318098), (1, 0.86819017)]",0.131809800863266,0.8681901693344116
偏瘫患者可在“家门口”康复,"[(0, 0.79669714), (1, 0.20330283)]",0.7966971397399902,0.20330283045768738
全口缺牙十余载，还能恢复好牙口吗？,"[(0, 0.68434507), (1, 0.31565493)]",0.6843450665473938,0.3156549334526062
打造国际消费城市 上海底气何在？,"[(0, 0.49018002), (1, 0.50982)]",0.49018001556396484,0.5098199844360352
“云展平台”今落沪 创新会展新基建,"[(0, 0.16787176), (1, 0.8321282)]",0.16787175834178925,0.8321282267570496
巩固防控成果 决不能前功尽弃,"[(0, 0.779955), (1, 0.22004496)]",0.7799550294876099,0.22004495561122894
鲜花描出一个申,"[(0, 0.05342403), (1, 0.94657594)]",0.05342403054237366,0.946575939655304
使政法宣传更接地气更有人气,"[(0, 0.30212304), (1, 0.69787693)]",0.3021230399608612,0.6978769302368164
加强“新基建”培育壮大新动能,"[(0, 0.88442457), (1, 0.115575425)]",0.8844245672225952,0.11557542532682419
东岸滨江新增“望江亭”,"[(0, 0.6897581), (1, 0.31024185)]",0.6897581219673157,0.31024184823036194
让会展全链路数字化走上“云端”,"[(0, 0.103013925), (1, 0.89698607)]",0.10301392525434494,0.8969860672950745
新片区要更好发挥增长极发动机作用,"[(0, 0.6531094), (1, 0.3468907)]",0.6531093716621399,0.3468906879425049
老房加装电梯启动新模式,"[(0, 0.12217837), (1, 0.87782156)]",0.12217836827039719,0.8778215646743774
欧莱雅校园招聘再启动  明确今年招聘规模不减,"[(0, 0.8308459), (1, 0.1691541)]",0.8308458924293518,0.169154092669487
上海打造国际消费城市的底气,"[(0, 0.16990934), (1, 0.83009064)]",0.16990934312343597,0.8300906419754028
网上下单芯片 从这发货全球,"[(0, 0.834075), (1, 0.16592504)]",0.8340749740600586,0.1659250408411026
沪上老字号变身新国潮,"[(0, 0.024084145), (1, 0.97591585)]",0.024084145203232765,0.9759158492088318
逛市集，逛出一份好心情,"[(0, 0.23583953), (1, 0.76416045)]",0.23583953082561493,0.7641604542732239
一袋袋甜蜜点心传递着幸福味道,"[(0, 0.8285556), (1, 0.17144442)]",0.8285555839538574,0.17144441604614258
除臭小魔盒亮相申城小区,"[(0, 0.9674741), (1, 0.03252584)]",0.967474102973938,0.032525841146707535
“互联网诊室”看病体验如何？,"[(0, 0.76873726), (1, 0.23126276)]",0.768737256526947,0.23126275837421417
虹口足球场交通枢纽新增两条公交线,"[(0, 0.025829563), (1, 0.97417045)]",0.025829562917351723,0.974170446395874
入夏的疑惑,"[(0, 0.32449263), (1, 0.67550737)]",0.3244926333427429,0.6755073666572571
“贵”者创新高 “贱”者跌停潮,"[(0, 0.99285465)]",0.992854654788971,0.0
今夏申城梅雨长高温多风暴强,"[(0, 0.10025783), (1, 0.8997422)]",0.10025782883167267,0.8997421860694885
绿化带动一动 居民出行更方便,"[(0, 0.98583657), (1, 0.014163427)]",0.9858365654945374,0.01416342705488205
昨早高峰闵浦大桥六车追尾,"[(0, 0.8249638), (1, 0.17503622)]",0.8249638080596924,0.17503622174263
无人机自拍 不一样的玩法,"[(0, 0.18060447), (1, 0.81939554)]",0.1806044727563858,0.8193955421447754
非法取得的比特币要还吗？,"[(0, 0.8311766), (1, 0.16882345)]",0.8311765789985657,0.1688234508037567
32次充值花9万元 神兽宅家坑煞爹妈,"[(0, 0.7982449), (1, 0.20175509)]",0.7982448935508728,0.201755091547966
武汉首批毕业年级学生正式复学复课,"[(0, 0.8688571), (1, 0.13114288)]",0.8688570857048035,0.13114288449287415
长五B搭载的试验舱返回过程中出现异常,"[(0, 0.7983883), (1, 0.20161176)]",0.7983883023262024,0.20161175727844238
昨日新增2例确诊均为境外输入,"[(0, 0.022898654), (1, 0.9771014)]",0.022898653522133827,0.9771013855934143
上海昨日新增境外输入1例,"[(0, 0.04526504), (1, 0.9547349)]",0.045265041291713715,0.9547349214553833
全国中高风险区域今“清零”,"[(0, 0.73185796), (1, 0.268142)]",0.73185795545578,0.2681420147418976
对符合条件中小微企业适当延期还本付息,"[(0, 0.49135187), (1, 0.50864816)]",0.4913518726825714,0.508648157119751
中国医生抗疫诗登国际学术期刊,"[(0, 0.5916977), (1, 0.4083023)]",0.5916976928710938,0.40830230712890625
专业测绘员冲顶珠峰“量身高”,"[(0, 0.025395935), (1, 0.97460407)]",0.025395935401320457,0.974604070186615
美卫生部遭贬官员状告政府忽视警告,"[(0, 0.07775076), (1, 0.9222492)]",0.07775075733661652,0.9222491979598999
英国政府抗疫顾问违反封城措施辞职,"[(0, 0.12319229), (1, 0.8768077)]",0.12319228798151016,0.876807689666748
委内瑞拉挫败两起美国雇佣兵入侵,"[(0, 0.034981314), (1, 0.9650187)]",0.03498131409287453,0.9650186896324158
WHO卫生系统是经济复苏基础,"[(0, 0.21541642), (1, 0.78458357)]",0.21541641652584076,0.784583568572998
开放文艺设施 重启体育赛事,"[(0, 0.45981932), (1, 0.54018074)]",0.45981931686401367,0.5401807427406311
动画天团老店新开,"[(0, 0.9782364), (1, 0.02176359)]",0.9782363772392273,0.02176358923316002
搭“大闹天宫”专机　抹“葫芦兄弟”眼影,"[(0, 0.38156277), (1, 0.61843723)]",0.3815627694129944,0.6184372305870056
上海“绿书签”在行动,"[(0, 0.6411541), (1, 0.3588459)]",0.6411541104316711,0.35884588956832886
把幕后翻译家请到台前来,"[(0, 0.98957556), (1, 0.010424469)]",0.9895755648612976,0.010424468666315079
拉出二胡的弦外之音,"[(0, 0.8002012), (1, 0.1997988)]",0.8002011775970459,0.1997987926006317
寄托,"[(0, 0.09839996), (1, 0.9016)]",0.09839995950460434,0.9016000032424927
德甲为何能率先重启？,"[(0, 0.03424977), (1, 0.9657502)]",0.034249771386384964,0.9657502174377441
10万元拍下马丁斯夺冠战靴,"[(0, 0.05319604), (1, 0.9468039)]",0.05319603905081749,0.9468039274215698
每次都有新发现,"[(0, 0.06002839), (1, 0.9399716)]",0.06002838909626007,0.9399716258049011
为什么要去崇明骑自行车,"[(0, 0.14200516), (1, 0.85799485)]",0.14200516045093536,0.8579948544502258
旋转腾挪 变幻无穷,"[(0, 0.84603846), (1, 0.15396154)]",0.8460384607315063,0.15396153926849365
护工小刘,"[(0, 0.86811864), (1, 0.13188137)]",0.8681186437606812,0.13188137114048004
外婆 母亲 女儿,"[(0, 0.9914614)]",0.9914613962173462,0.0
黑茶的生命之舞,"[(0, 0.039297223), (1, 0.9607028)]",0.03929722309112549,0.9607027769088745
“壶中世界青天近”,"[(0, 0.393628), (1, 0.606372)]",0.39362800121307373,0.6063719987869263
想念钟点工,"[(0, 0.90777), (1, 0.09223002)]",0.9077699780464172,0.09223002195358276
我要从所有天空夺回你,"[(0, 0.3617873), (1, 0.63821274)]",0.3617872893810272,0.6382127404212952
把使命写满黄浦,"[(0, 0.2334297), (1, 0.7665703)]",0.2334297001361847,0.7665703296661377
一棵树与一个书堆,"[(0, 0.951858), (1, 0.04814198)]",0.9518579840660095,0.048141978681087494
有无温度？,"[(0, 0.5946848), (1, 0.40531522)]",0.5946847796440125,0.40531522035598755
香椿,"[(0, 0.9906459)]",0.9906458854675293,0.0
每一步都“算数”,"[(0, 0.7399062), (1, 0.26009375)]",0.7399061918258667,0.2600937485694885
苏醒的城市，他们用画笔记录,"[(0, 0.8544143), (1, 0.14558575)]",0.8544142842292786,0.14558574557304382
精诚所至，金石为开,"[(0, 0.5464735), (1, 0.45352653)]",0.546473503112793,0.4535265266895294
“知足常乐”苴却砚,"[(0, 0.014648201), (1, 0.9853518)]",0.014648200944066048,0.9853518009185791
辽三彩马头带柄壶,"[(0, 0.27948236), (1, 0.72051764)]",0.279482364654541,0.720517635345459
“寿石斋”索题记,"[(0, 0.060688518), (1, 0.9393115)]",0.06068851798772812,0.9393115043640137
3D印，一个新世界,"[(0, 0.82010204), (1, 0.179898)]",0.8201020359992981,0.1798979938030243
用野餐好物抓住春色的小尾巴,"[(1, 0.99247265)]",0.0,0.9924726486206055
这个劳动节，欧洲有点静悄悄,"[(0, 0.05489157), (1, 0.9451084)]",0.054891571402549744,0.9451084136962891
欧洲央行变相“降息”为欧元区“输血”,"[(0, 0.40025252), (1, 0.5997474)]",0.4002525210380554,0.5997474193572998
疫情之下美国会遭遇恐怖袭击吗？,"[(0, 0.08074156), (1, 0.9192585)]",0.08074156194925308,0.9192584753036499
87岁英国外公成短视频网红,"[(0, 0.9330165), (1, 0.06698349)]",0.9330164790153503,0.06698349118232727
疫情后，美国人也存钱了,"[(0, 0.5875392), (1, 0.4124608)]",0.5875391960144043,0.4124608039855957
什么程度的松牙可以保住？,"[(0, 0.9419777), (1, 0.058022328)]",0.9419776797294617,0.05802232772111893
明天零时起下调为三级响应,"[(0, 0.6034076), (1, 0.39659235)]",0.603407621383667,0.3965923488140106
最高扶持金额5000万元,"[(0, 0.3182761), (1, 0.6817239)]",0.3182761073112488,0.6817238926887512
今日导读,"[(0, 0.24153346), (1, 0.75846654)]",0.24153345823287964,0.7584665417671204
投资2700亿元 发力“新基建”,"[(0, 0.48022404), (1, 0.5197759)]",0.48022404313087463,0.519775927066803
绿水青山余村巨变,"[(0, 0.45391464), (1, 0.5460853)]",0.4539146423339844,0.5460852980613708
沪产价值2.37亿美元石油钻井平台昨交付,"[(0, 0.82729256), (1, 0.17270745)]",0.8272925615310669,0.1727074533700943
在新基建等领域深化合作,"[(0, 0.7883066), (1, 0.21169342)]",0.7883065938949585,0.2116934210062027
上海与阿里合作探索“云上会展”,"[(0, 0.18956941), (1, 0.8104306)]",0.1895694136619568,0.8104305863380432
上海版“新基建”行动方案出炉,"[(0, 0.6854653), (1, 0.3145347)]",0.6854652762413025,0.3145346939563751
“新基建”，将怎样改变上海？,"[(0, 0.44258234), (1, 0.55741763)]",0.4425823390483856,0.557417631149292
沪发布关于中央空调使用个人佩戴口罩的指引,"[(0, 0.8104844), (1, 0.1895156)]",0.8104844093322754,0.1895156055688858
支持高品质、新业态商户入驻,"[(0, 0.19488083), (1, 0.80511916)]",0.19488082826137543,0.8051191568374634
“逆势飞扬”他们是如何做到的？,"[(0, 0.44978666), (1, 0.55021334)]",0.4497866630554199,0.5502133369445801
申城有了新食尚,"[(0, 0.11149623), (1, 0.88850373)]",0.11149623245000839,0.8885037302970886
姹紫嫣红在“云”端,"[(0, 0.42416087), (1, 0.5758391)]",0.4241608679294586,0.575839102268219
“五一”成交破1.8亿元,"[(0, 0.12609729), (1, 0.8739027)]",0.12609729170799255,0.8739026784896851
用“内窥镜”为汽车空调体检,"[(0, 0.079869315), (1, 0.92013067)]",0.07986931502819061,0.9201306700706482
打响尖端放疗技术“中国品牌”,"[(0, 0.40656725), (1, 0.5934327)]",0.406567245721817,0.5934327244758606
S2高速公路客车通行全免费,"[(0, 0.0596574), (1, 0.9403426)]",0.059657398611307144,0.9403426051139832
又闻窗外嬉戏声,"[(0, 0.8180616), (1, 0.1819384)]",0.8180615901947021,0.18193839490413666
公交车辆“洗肺”迎夏,"[(0, 0.11126185), (1, 0.88873816)]",0.11126185208559036,0.8887381553649902
